game_id,season,week,team,opponent,venue,pregame_team_rating,pregame_opponent_rating,expected_margin,actual_margin,game_result,source_provenance,observed_at,recorded_at,model_version,configuration_version,split
G25-0022,2025,1,Louisiana Tech,New Mexico State,HOME,-10.52921,-14.30157,7.27236,5.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0022,2025,1,New Mexico State,Louisiana Tech,AWAY,-14.30157,-10.52921,-7.27236,-5.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0023,2025,1,Louisville,Oklahoma,HOME,10.990784,4.120726,10.370058,-39.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0023,2025,1,Oklahoma,Louisville,AWAY,4.120726,10.990784,-10.370058,39.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0024,2025,1,Maryland,Ohio State,HOME,-0.830141,17.088745,-14.418886,-36.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0024,2025,1,Ohio State,Maryland,AWAY,17.088745,-0.830141,14.418886,36.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0025,2025,1,Middle Tennessee,Fresno State,HOME,-10.847178,-2.44182,-4.905358,-3.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0025,2025,1,Fresno State,Middle Tennessee,AWAY,-2.44182,-10.847178,4.905358,3.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0026,2025,1,Missouri,Arkansas,HOME,4.936789,2.183153,6.253637,21.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0026,2025,1,Arkansas,Missouri,AWAY,2.183153,4.936789,-6.253637,-21.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0027,2025,1,NC State,Miami,HOME,-3.484643,12.299165,-12.283808,-50.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0027,2025,1,Miami,NC State,AWAY,12.299165,-3.484643,12.283808,50.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0028,2025,1,Navy,Memphis,HOME,2.920755,7.215966,-0.795211,6.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0028,2025,1,Memphis,Navy,AWAY,7.215966,2.920755,0.795211,-6.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0029,2025,1,North Carolina,Florida,HOME,0.444721,8.589872,-4.645152,14.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0029,2025,1,Florida,North Carolina,AWAY,8.589872,0.444721,4.645152,-14.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0030,2025,1,North Texas,Florida International,HOME,-7.469067,-8.312119,4.343053,37.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0030,2025,1,Florida International,North Texas,AWAY,-8.312119,-7.469067,-4.343053,-37.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0031,2025,1,Northwestern,UCLA,HOME,-6.649045,0.677684,-3.826729,-12.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0031,2025,1,UCLA,Northwestern,AWAY,0.677684,-6.649045,3.826729,12.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0032,2025,1,Notre Dame,Cornell,HOME,22.838334,-17.737397,44.075731,52.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0032,2025,1,Cornell,Notre Dame,AWAY,-17.737397,22.838334,-44.075731,-52.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0033,2025,1,Old Dominion,Rutgers,HOME,-2.037263,0.155646,1.307091,5.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0033,2025,1,Rutgers,Old Dominion,AWAY,0.155646,-2.037263,-1.307091,-5.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0034,2025,1,Oregon,Washington,HOME,16.370827,3.095609,16.775218,54.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0034,2025,1,Washington,Oregon,AWAY,3.095609,16.370827,-16.775218,-54.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0035,2025,1,Oregon State,Washington State,HOME,-8.27489,1.111987,-5.886877,10.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0035,2025,1,Washington State,Oregon State,AWAY,1.111987,-8.27489,5.886877,-10.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0036,2025,1,Penn,Utah,HOME,-16.125273,4.069888,-16.695161,-18.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0036,2025,1,Utah,Penn,AWAY,4.069888,-16.125273,16.695161,18.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0037,2025,1,Penn State,Wisconsin,HOME,13.198517,-0.299443,16.997961,3.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0037,2025,1,Wisconsin,Penn State,AWAY,-0.299443,13.198517,-16.997961,-3.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0038,2025,1,Princeton,Cincinnati,HOME,-17.850324,4.758615,-19.108938,8.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0038,2025,1,Cincinnati,Princeton,AWAY,4.758615,-17.850324,19.108938,-8.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0039,2025,1,Purdue,Iowa,HOME,-16.341563,8.761074,-21.602637,-41.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0039,2025,1,Iowa,Purdue,AWAY,8.761074,-16.341563,21.602637,41.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0041,2025,1,San Jose State,Nevada,HOME,-5.829076,-7.262123,4.933047,-13.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0041,2025,1,Nevada,San Jose State,AWAY,-7.262123,-5.829076,-4.933047,13.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0042,2025,1,South Carolina,Georgia,HOME,11.325253,13.526636,1.298617,-53.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0042,2025,1,Georgia,South Carolina,AWAY,13.526636,11.325253,-1.298617,53.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0043,2025,1,Temple,Tulsa,HOME,-15.903651,-25.291274,12.887623,6.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0043,2025,1,Tulsa,Temple,AWAY,-25.291274,-15.903651,-12.887623,-6.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
G25-0044,2025,1,Tennessee,Texas,HOME,12.251514,17.023118,-1.271605,-22.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-08-30,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,training
